Name: 珠海, URL: http://113.86.204.95:9999/udp/239.77.0.155:5146, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://110.7.130.123:8096/tsfile/live/0014_2.m3u8, Date: 04-10-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-15, URL: http://36.129.204.120:880/WGCCTV15.m3u8, Date: 03-20-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://110.72.78.37:808/hls/102/index.m3u8, Date: 03-20-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://escape.hw-cdn.gitv.tv/gitv_live/G_CCTV-15-HQ/G_CCTV-15-HQ.m3u8, Date: 03-04-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://bsdcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_CCTV-15-HQ/G_CCTV-15-HQ.m3u8, Date: 02-21-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://106.113.135.229:2222/rtp/239.254.201.124:8136, Date: 02-02-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://jinjiang.chongqing.moetv.sn-m.xyz:8089/newlive/live/hls/16/live.m3u8, Date: 01-31-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://110.72.81.167:808/hls/102/index.m3u8, Date: 01-26-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://60.205.114.16/ysp/cctv15.m3u8, Date: 01-19-2024, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://121.24.99.45:8090/hls/23/index.m3u8, Date: 12-31-2023, Resolution: None, Response Time: inf ms
Name: CCTV-15, URL: http://111.225.93.57:8800/hls/15/index.m3u8, Date: 12-31-2023, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://183.11.239.36:808/hls/83/index.m3u8, Date: 04-13-2024, Resolution: 1920x1080, Response Time: 1151 ms
Name: 广东珠江, URL: http://218.13.170.98:9901/tsfile/live/1000_1.m3u8, Date: 04-24-2024, Resolution: 1920x1080, Response Time: 1164 ms
Name: 广东珠江, URL: http://219.135.208.218:8083/tsfile/live/0017_1.m3u8, Date: 06-14-2024, Resolution: 1024x576, Response Time: 1160 ms
Name: 广东珠江, URL: http://61.146.224.42:8088/hls/2/index.m3u8, Date: 07-09-2024, Resolution: 1024x576, Response Time: 1171 ms
Name: 广东珠江, URL: http://113.87.91.59:9090/live/GD_ZhuJiang/hls.m3u8, Date: 07-13-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广东珠江, URL: https://z02.ubtvfans.com/live/rx1/1034/ea91e47e0ce349e1923cbcb373067494/index.m3u8, Date: 07-05-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广东珠江, URL: http://113.86.205.29:808/hls/105/index.m3u8, Date: 07-06-2024, Resolution: 720x576, Response Time: inf ms
Name: 广东珠江, URL: http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel65/index.m3u8, Date: 07-01-2024, Resolution: 1024x576, Response Time: inf ms
Name: 广东珠江, URL: http://183.6.110.241:9901/hls/1050/index.m3u8, Date: 06-20-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广东珠江, URL: https://histar.zapi.us.kg/?id=gdzj, Date: 06-14-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://histar-proxy.isus.cc/gdzj, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://154.9.228.245:741/smt.php?id=zhujiang, Date: 06-08-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://183.6.110.242:9901/hls/1050/index.m3u8, Date: 05-27-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广东珠江, URL: http://120.197.112.28:9901/tsfile/live/1019_1.m3u8, Date: 05-18-2024, Resolution: 1024x576, Response Time: inf ms
Name: 广东珠江, URL: http://119.134.111.24:8888/udp/239.77.0.3:5146, Date: 05-17-2024, Resolution: 1024x576, Response Time: inf ms
Name: 广东珠江, URL: http://113.68.179.91:4022/udp/239.77.0.3:5146, Date: 05-07-2024, Resolution: 1024x576, Response Time: inf ms
Name: 广东珠江, URL: http://222.217.231.116:8181/tsfile/live/2002_1.m3u8, Date: 05-01-2024, Resolution: 720x576, Response Time: inf ms
Name: 广东珠江, URL: http://222.217.231.116:8181/tsfile/live/2002_1.m3u8, Date: 05-01-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://php.jdshipin.com:8880/chudian.php?id=gdzj, Date: 04-15-2024, Resolution: 1280x720, Response Time: inf ms
Name: 广东珠江, URL: http://218.17.205.210:9901/tsfile/live/1000_1.m3u8, Date: 04-07-2024, Resolution: 1024x576, Response Time: inf ms
Name: 广东珠江, URL: http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=3, Date: 04-05-2024, Resolution: 1280x720, Response Time: inf ms
Name: 广东珠江, URL: http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000011655/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011655&livemode=1&stbId=3, Date: 04-01-2024, Resolution: 1280x720, Response Time: inf ms
Name: 广东珠江, URL: http://jyjxy.7766.org:8811/hls/17/index.m3u8, Date: 03-22-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://yuju666888.x3322.net:808/hls/1/index.m3u8, Date: 03-22-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://61.140.113.33:808/hls/1/index.m3u8, Date: 03-20-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://61.140.135.81:808/hls/1/index.m3u8, Date: 03-18-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://61.144.82.98:808/hls/1/index.m3u8, Date: 03-15-2024, Resolution: None, Response Time: inf ms
Name: 广东珠江, URL: http://58.248.84.148:8888/newlive/live/hls/45/live.m3u8, Date: 03-03-2024, Resolution: None, Response Time: inf ms
Name: CCTV-6, URL: http://219.159.147.195:9901/tsfile/live/1008_1.m3u8, Date: 06-26-2024, Resolution: 1920x1080, Response Time: 824 ms
Name: CCTV-6, URL: http://171.214.202.192:4000/udp/239.93.1.13:2226, Date: 07-12-2024, Resolution: 1920x1080, Response Time: 831 ms
Name: CCTV-6, URL: http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225609/index.m3u8, Date: 07-12-2024, Resolution: 1920x1080, Response Time: 1303 ms
Name: CCTV-6, URL: http://58.248.112.205:8006/GD_CUCC/G_CCTV-6-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBdDMxs6M4VqBOY3wzfYh5Zn70IXSXFRQUc4GqtZY1Coe, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 1857 ms
Name: CCTV-6, URL: http://226953.tv.netsite.cc/proxy/1275265590/1275265590.m3u8, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 14361 ms
Name: CCTV-6, URL: http://116.136.170.12/mgsp-tx.live.miguvideo.com/wd_r2/ocn/cctv6hd/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=, Date: 07-11-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://27.10.209.50:8001/udp/225.0.4.144:7980, Date: 07-04-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://58.248.112.230:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBdDMxs6M4VqBOY3wzfYh5Zn70IXSXFRQUc4GqtZY1Coe&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142154017&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515e9e73ad37b261&FvSeid=88fe5578aef0e784&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18133&Fsv_chan_hls_se_idx=57&Fsv_TBt=8464824&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-6-CQ&Fsv_CMSID=GD_CUCC, Date: 07-13-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://58.248.112.230:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBdDMxs6M4VqBOY3wzfYh5Zn70IXSXFRQUc4GqtZY1Coe&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142154017&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515e9e73ad37b261&FvSeid=88fe5578aef0e784&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18133&Fsv_chan_hls_se_idx=57&Fsv_TBt=8464824&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-6-CQ&Fsv_CMSID=GD_CUCC, Date: 07-10-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://182.126.113.237:808/hls/6/index.m3u8, Date: 07-03-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel6/index.m3u8, Date: 07-02-2024, Resolution: 1024x576, Response Time: inf ms
Name: CCTV-6, URL: http://222.137.229.154:808/hls/6/index.m3u8, Date: 06-21-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://27.40.16.70:8114/GD_CUCC/G_CCTV-6-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: CCTV-6, URL: http://171.8.245.181:808/hls/6/index.m3u8, Date: 06-09-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://1.196.152.115:2000/rtp/239.16.20.6:10060, Date: 06-09-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://154.9.228.245:741/smt.php?id=cctv6, Date: 06-08-2024, Resolution: None, Response Time: inf ms
Name: CCTV-6, URL: http://27.8.149.48:8001/udp/225.0.4.144:7980, Date: 06-05-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://121.24.98.211:8090/hls/14/index.m3u8, Date: 06-04-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://tvbox.netsite.cc/proxy/1275265590/1275265590.m3u8, Date: 05-25-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://36.40.236.196:9999/tsfile/live/0006_1.m3u8, Date: 05-19-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://182.112.29.204:808/hls/6/index.m3u8, Date: 05-17-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://e2.woc.iiiya.cn:8888/rtp/239.61.3.36:9734, Date: 05-16-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-6, URL: http://183.92.4.163:4000/udp/228.0.0.217:6108, Date: 05-16-2024, Resolution: 720x576, Response Time: inf ms
Name: CCTV-6, URL: http://27.184.19.234:4022/rtp/239.254.200.15:6000, Date: 05-12-2024, Resolution: 720x576, Response Time: inf ms
Name: CCTV-6, URL: http://111.224.101.19:4022/rtp/239.254.200.15:6000, Date: 05-11-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-6, URL: http://loc.sportsontheweb.net/yfy.php?id=cctv6, Date: 05-05-2024, Resolution: None, Response Time: inf ms
Name: CCTV-6, URL: http://loc.sportsontheweb.net/yfy.php?id=cctv6b, Date: 05-05-2024, Resolution: None, Response Time: inf ms
Name: CCTV-6, URL: http://110.19.98.120:808/hls/106/index.m3u8, Date: 05-04-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-6, URL: http://154.yfvodcdn.com:8080/live/jsydcctv6/hls.m3u8, Date: 04-30-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广州综合, URL: http://113.87.91.59:9090/live/GZZH/hls.m3u8, Date: 07-12-2024, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: https://histar.zapi.us.kg/?id=gzzh, Date: 06-14-2024, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://histar-proxy.isus.cc/gzzh, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzys, Date: 12-19-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: https://justsometime.gztv.com/sec/zhonghe.m3u8, Date: 10-31-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=guangzhou_1500, Date: 09-27-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=guangzhou_1500&/PLTV/hls.smil.m3u8, Date: 09-27-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://xiaozeng.aweitv.top/tv/gdtv.php?id=guangzhou_1500, Date: 08-01-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://88888.55555.io:2345/udp/239.253.43.71:5146, Date: 07-25-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://60.208.16.27:1505/gudou.php?id=gzhounewsHD, Date: 07-25-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://60.208.16.27:1505/gudou.php?id=364&id=guangzhou_1500, Date: 07-11-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://live.cooltv.top/tv/guangzhou.php?id=gzzh, Date: 03-30-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://ct.whosayssowhat.top:4022/udp/239.253.43.71:5146, Date: 03-21-2023, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: https://tv.iill.top/gz/zh, Date: 04-13-2024, Resolution: None, Response Time: inf ms
Name: 广州综合, URL: http://119.138.48.56:2086/udp/239.253.43.71:5146, Date: 06-14-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 广州综合, URL: http://113.65.8.165:8000/udp/239.253.43.71:5146, Date: 03-01-2024, Resolution: None, Response Time: inf ms
Name: CCTV-5+, URL: http://114.249.19.38:4022/rtp/239.3.1.173:8001, Date: None, Resolution: None, Response Time: inf ms
Name: 鹤山综合, URL: https://skype.serv00.net/itouch.php?id=hszh, Date: 12-22-2023, Resolution: None, Response Time: 6030 ms
Name: 鹤山综合, URL: http://php.jdshipin.com:8880/chudian.php?id=hszh, Date: 05-27-2024, Resolution: 1920x1080, Response Time: inf ms
Name: 鹤山综合, URL: http://ci.emdoor.tech:8080/touchtv.php?pk=2441, Date: 02-01-2024, Resolution: None, Response Time: inf ms
Name: 鹤山综合, URL: http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3709, Date: 09-27-2023, Resolution: None, Response Time: inf ms
Name: 鹤山综合, URL: http://xiaozeng.aweitv.top/tv/gdtv.php?id=3709, Date: 08-01-2023, Resolution: None, Response Time: inf ms
Name: 鹤山综合, URL: http://60.208.16.27:1505/gudou.php?id=364&id=3709, Date: 07-11-2023, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://120.87.97.246:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBc44kHEGXWPeTdip0KbSgbcUS47HSY0WGvdsrttpfOO6&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142761082&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515ea331cc7525f8&FvSeid=88fe5578aefa65da&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4284&Fsv_chan_hls_se_idx=53&Fsv_TBt=8467848&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-14-CQ&Fsv_CMSID=GD_CUCC, Date: 07-10-2024, Resolution: 1920x1080, Response Time: 585 ms
Name: CCTV-14, URL: http://120.87.97.246:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBc44kHEGXWPeTdip0KbSgbcUS47HSY0WGvdsrttpfOO6&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714142761082&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515ea331cc7525f8&FvSeid=88fe5578aefa65da&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4284&Fsv_chan_hls_se_idx=53&Fsv_TBt=8467848&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-14-CQ&Fsv_CMSID=GD_CUCC, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 608 ms
Name: CCTV-14, URL: http://58.248.112.205:8006/GD_CUCC/G_CCTV-14-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBc44kHEGXWPeTdip0KbSgbcUS47HSY0WGvdsrttpfOO6, Date: 07-12-2024, Resolution: 1920x1080, Response Time: 1517 ms
Name: CCTV-14, URL: http://226953.tv.netsite.cc/proxy/329783189/329783189.m3u8, Date: 07-04-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-14, URL: http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel12/index.m3u8, Date: 06-29-2024, Resolution: 1024x576, Response Time: inf ms
Name: CCTV-14, URL: http://116.136.170.12/mgsp-tx.live.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=, Date: 06-24-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://27.40.16.70:8114/GD_CUCC/G_CCTV-14-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace, Date: 06-10-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://154.9.228.245:741/smt.php?id=cctv14, Date: 06-08-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://itms.xznet.org:41097/rtp/239.254.200.162:6000, Date: 05-23-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-14, URL: http://tvbox.netsite.cc/proxy/1977445545/1977445545.m3u8, Date: 05-17-2024, Resolution: 1280x720, Response Time: inf ms
Name: CCTV-14, URL: http://loc.sportsontheweb.net/yfy.php?id=cctv14, Date: 05-05-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://66.165.240.154:8080/live/jsydcctv14/hls.m3u8, Date: 05-03-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-14, URL: http://154.yfvodcdn.com:8080/live/jsydcctv14/hls.m3u8, Date: 04-27-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-14, URL: http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225604/index.m3u8, Date: 04-23-2024, Resolution: 1920x1080, Response Time: inf ms
Name: CCTV-14, URL: http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225513/index.m3u8, Date: 04-21-2024, Resolution: 768x576, Response Time: inf ms
Name: CCTV-14, URL: http://36.129.204.120:880/DXCCTV14.m3u8, Date: 03-20-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://110.72.69.179:808/hls/105/index.m3u8, Date: 03-12-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://escape.hw-cdn.gitv.tv/gitv_live/G_CCTV-14-HQ/G_CCTV-14-HQ.m3u8, Date: 03-04-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://bsdcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_CCTV-14-HQ/G_CCTV-14-HQ.m3u8, Date: 02-22-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://111.225.94.156:8800/hls/14/index.m3u8, Date: 02-13-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://jinjiang.chongqing.moetv.sn-m.xyz:8089/newlive/live/hls/15/live.m3u8, Date: 01-31-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://60.205.114.16/ysp/cctv14.m3u8, Date: 01-19-2024, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://121.24.99.45:8090/hls/22/index.m3u8, Date: 12-31-2023, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://111.225.93.57:8800/hls/14/index.m3u8, Date: 12-31-2023, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://58.19.13.92:9901/tsfile/live/1013_1.m3u8, Date: 12-21-2023, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://110.183.27.48:808/hls/14/index.m3u8, Date: 12-17-2023, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://111.225.92.130:8800/hls/14/index.m3u8, Date: 12-10-2023, Resolution: None, Response Time: inf ms
Name: CCTV-14, URL: http://49.235.110.121:9090/daili/, Date: 12-02-2023, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://113.87.91.59:9090/live/JMZHHD/hls.m3u8, Date: 07-12-2024, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3712_1500, Date: 09-27-2023, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://xiaozeng.aweitv.top/tv/gdtv.php?id=3712_1500, Date: 08-01-2023, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://60.208.16.27:1505/gudou.php?id=364&id=3712_1500, Date: 07-11-2023, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://terrysg.cn:4000/udp/239.77.0.201:5146, Date: 07-03-2023, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://ct.whosayssowhat.top:4022/udp/239.77.0.201:5146, Date: 03-21-2023, Resolution: None, Response Time: inf ms
Name: 江门综合, URL: http://125.92.140.226:8888/udp/239.77.0.201:5146, Date: 02-04-2024, Resolution: None, Response Time: inf ms
Name: CCTV-13, URL: http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 1043 ms
Name: CCTV-13, URL: http://58.248.112.205:8006/GD_CUCC/G_CCTV-13-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBeUi4Thb7vkXG9wotcNmK%2FSEqT0xBi9U3gvduQFenMFz, Date: 07-13-2024, Resolution: 1920x1080, Response Time: 1661 ms
Name: CCTV-13, URL: http://110.7.130.46:8096/tsfile/live/0013_1.m3u8, Date: 07-12-2024, Resolution: 720x576, Response Time: 639 ms
Name: CCTV-13, URL: http://62.210.209.138:41000/series/v52/v43/6818.mp4, Date: 07-12-2024, Resolution: 720x400, Response Time: 449 ms
Name: CCTV-13, URL: http://226953.tv.netsite.cc/proxy/1100148851/1100148851.m3u8, Date: 07-10-2024, Resolution: 1920x1080, Response Time: inf ms
